thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
170,0,170,[np.float64(0.1625)],[np.float64(-0.38472222222222224)],[1],[0],[0],[1.0383890999946743],['Target'],170,0,170,0,188.90845749998698,,10,188.89481470000464,188.90845749998698,188.90845749998698,0.031794700014870614,189.93350029998692,[np.float64(0.1625)],[np.float64(-0.38472222222222224)],[1],[0],[0],[1.0383890999946743],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
171,0,171,[np.float64(0.06527777777777778)],[np.float64(-0.17083333333333334)],[1],[0],[0],[1.0249679000116885],['Target'],171,0,171,0,189.97561899997527,,5,189.95393810002133,189.97561899997527,189.97561899997527,0.01998549996642396,190.97905800002627,[np.float64(0.06527777777777778)],[np.float64(-0.17083333333333334)],[1],[0],[0],[1.0249679000116885],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
172,0,172,[np.float64(-0.35833333333333334)],[np.float64(0.3861111111111111)],[1],[0],[0],[1.3195776999928057],[None],172,0,172,0,191.02460960001918,,10,191.00994199997513,191.02460960001918,191.02460960001918,0.03064270003233105,192.3296947000199,[np.float64(-0.35833333333333334)],[np.float64(0.3861111111111111)],[1],[0],[0],[1.3195776999928057],[None],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
173,0,173,[np.float64(0.3875)],[np.float64(0.24027777777777778)],[1],[0],[0],[1.0182710000080988],['Target'],173,0,173,0,192.35830600000918,,5,192.34809079999104,192.35830600000918,192.35830600000918,0.017961300036404282,193.36651520000305,[np.float64(0.3875)],[np.float64(0.24027777777777778)],[1],[0],[0],[1.0182710000080988],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
174,0,174,[np.float64(-0.4888888888888889)],[np.float64(-0.19583333333333333)],[1],[0],[0],[1.1720087000285275],['Target'],174,0,174,0,193.40790140000172,,5,193.39634059998207,193.40790140000172,193.40790140000172,0.02951240004040301,194.5685298999888,[np.float64(-0.4888888888888889)],[np.float64(-0.19583333333333333)],[1],[0],[0],[1.1720087000285275],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
175,0,175,[np.float64(-0.26805555555555555)],[np.float64(-0.39861111111111114)],[1],[0],[0],[1.2319396999664605],['Target'],175,0,175,0,194.60819040000206,,5,194.59657310001785,194.60819040000206,194.60819040000206,0.027645699970889837,195.82887460000347,[np.float64(-0.26805555555555555)],[np.float64(-0.39861111111111114)],[1],[0],[0],[1.2319396999664605],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
176,0,176,[np.float64(0.3375)],[np.float64(0.3527777777777778)],[1],[0],[0],[1.2786483999807388],['Target'],176,0,176,0,195.89125490002334,,10,195.87192820000928,195.89125490002334,195.89125490002334,0.04277349996846169,197.15069089998724,[np.float64(0.3375)],[np.float64(0.3527777777777778)],[1],[0],[0],[1.2786483999807388],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
177,0,177,[np.float64(-0.42777777777777776)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.2095502999727614],['Target'],177,0,177,0,197.19177350000245,,5,197.17397230002098,197.19177350000245,197.19177350000245,0.02296949998708442,198.38368610001635,[np.float64(-0.42777777777777776)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.2095502999727614],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
178,0,178,[np.float64(-0.0125)],[np.float64(-0.42916666666666664)],[1],[0],[0],[1.3217626999830827],[None],178,0,178,0,198.4412900999887,,10,198.42213429999538,198.4412900999887,198.4412900999887,0.03818550001597032,199.7440417999751,[np.float64(-0.0125)],[np.float64(-0.42916666666666664)],[1],[0],[0],[1.3217626999830827],[None],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
179,0,179,[np.float64(-0.18333333333333332)],[np.float64(0.25)],[1],[0],[0],[1.0988851999863982],['Target'],179,0,179,0,199.79109359998256,,10,199.76896040001884,199.79109359998256,199.79109359998256,0.02453359996434301,200.86805280001136,[np.float64(-0.18333333333333332)],[np.float64(0.25)],[1],[0],[0],[1.0988851999863982],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
180,0,180,[np.float64(0.2916666666666667)],[np.float64(-0.15138888888888888)],[1],[0],[0],[1.164336399990134],['Target'],180,0,180,0,200.92482020001626,,10,200.90281419997336,200.92482020001626,200.92482020001626,0.03427339997142553,202.0672792000114,[np.float64(0.2916666666666667)],[np.float64(-0.15138888888888888)],[1],[0],[0],[1.164336399990134],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
181,0,181,[np.float64(0.21666666666666667)],[np.float64(0.06805555555555555)],[1],[0],[0],[0.8176479999674484],[None],181,0,181,0,202.1241872999817,,10,202.10039839998353,202.1241872999817,202.1241872999817,0.03290089999791235,202.91828119999263,[np.float64(0.21666666666666667)],[np.float64(0.06805555555555555)],[1],[0],[0],[0.8176479999674484],[None],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
182,0,182,[np.float64(0.3625)],[np.float64(-0.09305555555555556)],[1],[0],[0],[1.0296614000108093],['Target'],182,0,182,0,202.9751298999763,,5,202.94920199998887,202.9751298999763,202.9751298999763,0.030480800021905452,203.97901100001764,[np.float64(0.3625)],[np.float64(-0.09305555555555556)],[1],[0],[0],[1.0296614000108093],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
183,0,183,[np.float64(-0.4708333333333333)],[np.float64(0.24583333333333332)],[1],[0],[0],[1.254350000002887],['Target'],183,0,183,0,204.02484480000567,,10,204.00762330001453,204.02484480000567,204.02484480000567,0.02833429997554049,205.26218889997108,[np.float64(-0.4708333333333333)],[np.float64(0.24583333333333332)],[1],[0],[0],[1.254350000002887],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
184,0,184,[np.float64(0.05277777777777778)],[np.float64(0.4652777777777778)],[1],[0],[0],[1.2755499000195414],['Target'],184,0,184,0,205.3247061999864,,10,205.30219740001485,205.3247061999864,205.3247061999864,0.039467699942179024,206.5778911000234,[np.float64(0.05277777777777778)],[np.float64(0.4652777777777778)],[1],[0],[0],[1.2755499000195414],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
185,0,185,[np.float64(-0.3388888888888889)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.2531078000320122],['Target'],185,0,185,0,206.60803499998292,,5,206.59718799998518,206.60803499998292,206.60803499998292,0.018984400026965886,207.85046250000596,[np.float64(-0.3388888888888889)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.2531078000320122],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
186,0,186,[np.float64(-0.2875)],[np.float64(0.08194444444444444)],[1],[0],[0],[1.336441699997522],['Target'],186,0,186,0,207.90815470000962,,5,207.88154879998183,207.90815470000962,207.90815470000962,0.03081749996636063,209.21813069999916,[np.float64(-0.2875)],[np.float64(0.08194444444444444)],[1],[0],[0],[1.336441699997522],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
187,0,187,[np.float64(-0.37916666666666665)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.6206286000087857],['Target'],187,0,187,0,209.25760359998094,,5,209.24067069997545,209.25760359998094,209.25760359998094,0.0222889999859035,210.86134840000886,[np.float64(-0.37916666666666665)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.6206286000087857],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
188,0,188,[np.float64(-0.46805555555555556)],[np.float64(0.11666666666666667)],[1],[0],[0],[0.9334264000062831],['Target'],188,0,188,0,210.8904777999851,,5,210.87813660001848,210.8904777999851,210.8904777999851,0.016691299970261753,211.811637900013,[np.float64(-0.46805555555555556)],[np.float64(0.11666666666666667)],[1],[0],[0],[0.9334264000062831],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
189,0,189,[np.float64(-0.3402777777777778)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.0345011000172235],['Target'],189,0,189,0,211.8569209999987,,10,211.8436825000099,211.8569209999987,211.8569209999987,0.031828299979679286,212.87826929998118,[np.float64(-0.3402777777777778)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.0345011000172235],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
190,0,190,[np.float64(0.42083333333333334)],[np.float64(0.25416666666666665)],[1],[0],[0],[1.0339813000173308],[None],190,0,190,0,212.90688209998189,,5,212.89497929997742,212.90688209998189,212.90688209998189,0.016517499985639006,213.92904289998114,[np.float64(0.42083333333333334)],[np.float64(0.25416666666666665)],[1],[0],[0],[1.0339813000173308],[None],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
191,0,191,[np.float64(-0.12361111111111112)],[np.float64(-0.06944444444444445)],[1],[0],[0],[0.9623695000191219],['Target'],191,0,191,0,213.97371869999915,,5,213.94816899998114,213.97371869999915,213.97371869999915,0.0189826000132598,214.91059230000246,[np.float64(-0.12361111111111112)],[np.float64(-0.06944444444444445)],[1],[0],[0],[0.9623695000191219],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
192,0,192,[np.float64(-0.3472222222222222)],[np.float64(-0.375)],[1],[0],[0],[1.0559247999917716],['Target'],192,0,192,0,214.94019170000684,,5,214.92246510001132,214.94019170000684,214.94019170000684,0.011778899992350489,215.97847590001766,[np.float64(-0.3472222222222222)],[np.float64(-0.375)],[1],[0],[0],[1.0559247999917716],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
193,0,193,[np.float64(-0.4875)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.187554000003729],['Target'],193,0,193,0,216.0401858999976,,10,216.01278250000905,216.0401858999976,216.0401858999976,0.03414050000719726,217.20048220001627,[np.float64(-0.4875)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.187554000003729],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
194,0,194,[np.float64(-0.09722222222222222)],[np.float64(0.04027777777777778)],[1],[0],[0],[1.0327129000215791],['Target'],194,0,194,0,217.24033160001272,,5,217.22885910002515,217.24033160001272,217.24033160001272,0.02806910005165264,218.2616250999854,[np.float64(-0.09722222222222222)],[np.float64(0.04027777777777778)],[1],[0],[0],[1.0327129000215791],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
195,0,195,[np.float64(-0.1597222222222222)],[np.float64(-0.12916666666666668)],[1],[0],[0],[0.7086856999667361],[None],195,0,195,0,218.32376090000616,,10,218.30321719998028,218.32376090000616,218.32376090000616,0.04149979999056086,219.01204509998206,[np.float64(-0.1597222222222222)],[np.float64(-0.12916666666666668)],[1],[0],[0],[0.7086856999667361],[None],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
196,0,196,[np.float64(-0.09861111111111111)],[np.float64(0.46805555555555556)],[1],[0],[0],[1.0401586999651045],[None],196,0,196,0,219.07417689997237,,10,219.0600628000102,219.07417689997237,219.07417689997237,0.047684899996966124,220.1004227999947,[np.float64(-0.09861111111111111)],[np.float64(0.46805555555555556)],[1],[0],[0],[1.0401586999651045],[None],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
197,0,197,[np.float64(-0.33055555555555555)],[np.float64(-0.35694444444444445)],[1],[0],[0],[1.080608599993866],['Target'],197,0,197,0,220.17474849999417,,10,220.15296330000274,220.17474849999417,220.17474849999417,0.05205729999579489,221.2337124000187,[np.float64(-0.33055555555555555)],[np.float64(-0.35694444444444445)],[1],[0],[0],[1.080608599993866],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
198,0,198,[np.float64(-0.29444444444444445)],[np.float64(-0.33055555555555555)],[1],[0],[0],[0.8434399000252597],['Target'],198,0,198,0,221.3247982999892,,10,221.28756149997935,221.3247982999892,221.3247982999892,0.0535272000124678,222.1310740999761,[np.float64(-0.29444444444444445)],[np.float64(-0.33055555555555555)],[1],[0],[0],[0.8434399000252597],['Target'],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
199,0,199,[np.float64(-0.2152777777777778)],[np.float64(0.12083333333333333)],[1],[0],[0],[0.8114561000256799],[None],199,0,199,0,222.17349389998708,,10,222.15459529997315,222.17349389998708,222.17349389998708,0.023316800012253225,222.9662009999738,[np.float64(-0.2152777777777778)],[np.float64(0.12083333333333333)],[1],[0],[0],[0.8114561000256799],[None],P3,001,2025-09-30_15h40.16.647,VisualSearch,,2025.1.1,59.767468696889104,2025-09-30 15h40.20.850824 +0530,
