delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Polygon.started,Polygon_2.started,key_resp.started,Polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,22,10,1,space,0.6612218000227585,None,200,1,[1.7450739999767393],[1.7450864999555051],1,10,22,5,121.45311480003875,,121.43874750006944,121.45311480003875,122.45310819998849,122.45310819998849,122.45310819998849,123.120103900088,space,0.6612218000227585,None,123.12048739998136,0.6994115998968482,0.9995691999793053,124.13463900005445,124.13507469999604,124.14196300006006,124.14196300006006,124.14196300006006,125.88741379999556,200,1,[1.7450739999767393],[1.7450864999555051],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,23,11,1,space,0.19394969998393208,None,900,1,[1.4440839999588206],[1.4440936000319198],1,11,23,8,125.90333720005583,,125.88833700004034,125.90333720005583,126.9027109000599,126.9027109000599,126.9027109000599,127.10323900007643,space,0.19394969998393208,None,127.10370049998164,0.6997067000484094,0.9995904000243172,128.11883290007245,128.11930390005,128.12694680003915,128.12694680003915,128.12694680003915,129.57129680004437,900,1,[1.4440839999588206],[1.4440936000319198],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,24,0,2,space,0.8035389999859035,None,100,1,[1.4997412998927757],[1.4997613999294117],2,0,24,9,129.58616429998074,,129.57153120008297,129.58616429998074,130.58618710003793,130.58618710003793,130.58618710003793,131.40345690003596,space,0.8035389999859035,None,131.40440280002076,0.0991717999568209,0.39945949998218566,131.81523670000024,131.8155294000171,131.82061559997965,131.82061559997965,131.82061559997965,133.3207075999817,100,1,[1.4997412998927757],[1.4997613999294117],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,25,1,2,space,0.39123800001107156,None,500,1,[1.4328117000404745],[1.43281690008007],2,1,25,5,133.33614040003158,,133.32085960009135,133.33614040003158,134.3359787000809,134.3359787000809,134.3359787000809,134.73636169999372,space,0.39123800001107156,None,134.73671169998124,0.6996674999827519,0.9996255999431014,135.74552130000666,135.74610550003126,135.75378430006094,135.75378430006094,135.75378430006094,137.18682579998858,500,1,[1.4328117000404745],[1.43281690008007],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,26,2,2,space,0.268483699997887,None,200,1,[2.1787422000197694],[2.1787529999855906],2,2,26,2,137.20266329997685,,137.18710740003735,137.20266329997685,138.1861082999967,138.1861082999967,138.2026896000607,138.46954010007903,space,0.268483699997887,None,138.46992579998914,0.6996698000002652,0.9995456000324339,139.48493640008382,139.4854542000685,139.49094619997777,139.49094619997777,139.49094619997777,141.67001950007398,200,1,[2.1787422000197694],[2.1787529999855906],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,27,3,2,space,0.6972981999861076,None,100,1,[1.2166101000038907],[1.2166161000495777],2,3,27,10,141.68630010006018,,141.67030940006953,141.68630010006018,142.68564989999868,142.68564989999868,142.68564989999868,143.386016100063,space,0.6972981999861076,None,143.38635689998046,0.3998909000074491,0.6999235000694171,144.0973789000418,144.09762250003405,144.10257560003083,144.10257560003083,144.10257560003083,145.31935960007831,100,1,[1.2166101000038907],[1.2166161000495777],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,28,4,2,space,0.5687773000681773,None,800 ,1,[2.1781660999404266],[2.1781729999929667],2,4,28,4,145.33561030006967,,145.3195102000609,145.33561030006967,146.31911170005333,146.31911170005333,146.33581890002824,146.9029515000293,space,0.5687773000681773,None,146.90365800005384,0.39937060000374913,0.6994310000445694,147.61583450005855,147.6163878000807,147.62523680005688,147.62523680005688,147.62523680005688,149.80359660007525,800 ,1,[2.1781660999404266],[2.1781729999929667],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,29,5,2,space,0.2960540000349283,None,222 ,1,[4.429958999971859],[4.429970299941488],2,5,29,7,149.8188318000175,,149.80374840006698,149.8188318000175,150.81887050007936,150.81887050007936,150.81887050007936,151.119429100072,space,0.2960540000349283,None,151.12021319998894,0.39956350007560104,0.6992741000140086,151.8342597000301,151.83454240008723,151.83935440005735,151.83935440005735,151.83935440005735,156.2697023000801,222 ,1,[4.429958999971859],[4.429970299941488],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,30,6,2,space,0.40065309999044985,None,170,1,[3.1104499999200925],[3.1104555999627337],2,6,30,1,156.28549250005744,,156.26998240000103,156.28549250005744,157.2852592000272,157.2852592000272,157.2852592000272,157.7022914000554,space,0.40065309999044985,None,157.70295960002113,0.39957619993947446,0.6995534000452608,158.4146322000306,158.41517950000707,158.4254721000325,158.4254721000325,158.4254721000325,161.53611730004195,170,1,[3.1104499999200925],[3.1104555999627337],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,31,7,2,space,0.6586340999929234,None,400,1,[1.697862399974838],[1.6978694000281394],2,7,31,0,161.55196090007666,,161.5362763000885,161.55196090007666,162.5353806000203,162.5353806000203,162.55196020007133,163.20275110006332,space,0.6586340999929234,None,163.20371190004516,0.09943139995448291,0.3990386000368744,163.61616750003304,163.6165992000606,163.6213414000813,163.6213414000813,163.6213414000813,165.31942519999575,400,1,[1.697862399974838],[1.6978694000281394],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,32,8,2,space,0.6167284999974072,None,100,1,[1.8230219000251964],[1.8230275000678375],2,8,32,6,165.33518829999957,,165.3196023000637,165.33518829999957,166.33530989999417,166.33530989999417,166.33530989999417,166.96883120003622,space,0.6167284999974072,None,166.96925409999676,0.09965620003640652,0.399819300044328,167.38659390003886,167.38721570000052,167.39644080004655,167.39644080004655,167.39644080004655,169.21964850008953,100,1,[1.8230219000251964],[1.8230275000678375],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,33,9,2,space,0.29632099997252226,None,100,1,[1.1166377000045031],[1.1166506999870762],2,9,33,3,169.23502430005465,,169.21978970000055,169.23502430005465,170.23511920007877,170.23511920007877,170.23511920007877,170.53524750005454,space,0.29632099997252226,None,170.5355997000588,0.09975239995401353,0.4001100000459701,170.9460390000604,170.9463011000771,170.95185110007878,170.95185110007878,170.95185110007878,172.06885989999864,100,1,[1.1166377000045031],[1.1166506999870762],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,34,10,2,space,0.3184439999749884,None,200,1,[1.3133851999882609],[1.3133963999571279],2,10,34,8,172.08483389997855,,172.06916190008633,172.08483389997855,173.0680994000286,173.0680994000286,173.0848105000332,173.40184659999795,space,0.3184439999749884,None,173.40252450003754,0.6997583000920713,1.0000108000822365,174.414720700006,174.41526520007756,174.42261800006963,174.42261800006963,174.42261800006963,175.73627710004803,200,1,[1.3133851999882609],[1.3133963999571279],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,35,11,2,space,0.0909203999908641,None,600,1,[0.7080728999571875],[0.7080778999952599],2,11,35,11,175.7516059000045,,175.73644580005202,175.7516059000045,176.75166270008776,176.75166270008776,176.75166270008776,176.85211119998712,space,0.0909203999908641,None,176.85245340003166,0.6995515999151394,0.9996744999662042,177.86797939997632,177.86853750003502,177.87749420001637,177.87749420001637,177.87749420001637,178.58572940004524,600,1,[0.7080728999571875],[0.7080778999952599],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,36,0,3,space,0.43631150003056973,None,800,1,[0.8344622000586241],[0.8344866000115871],3,0,36,11,178.60199360002298,,178.5858682000544,178.60199360002298,179.58498030004557,179.58498030004557,179.6013774999883,180.03532140003517,space,0.43631150003056973,None,180.03619940008502,0.6997564000776038,0.9997340000700206,181.04633390007075,181.04663710005116,181.05143460002728,181.05143460002728,181.05143460002728,181.886310000089,800,1,[0.8344622000586241],[0.8344866000115871],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,37,1,3,space,0.5135993999429047,None,900,1,[1.1930273999460042],[1.193032499984838],3,1,37,0,181.9011963000521,,181.88646890001837,181.9011963000521,182.90111129998695,182.90111129998695,182.90111129998695,183.41846020007506,space,0.5135993999429047,None,183.41938880004454,0.09961339994333684,0.39973860001191497,183.83713080000598,183.83752810000442,183.84274270001333,183.84274270001333,183.84274270001333,185.03593950008508,900,1,[1.1930273999460042],[1.193032499984838],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,38,2,3,space,0.018675500061362982,None,100 ,1,[2.11539890000131],[2.1154106999747455],3,2,38,7,185.0514731000876,,185.0360779000912,185.0514731000876,186.0513390999986,186.0513390999986,186.0513390999986,186.0850607000757,space,0.018675500061362982,None,186.08544190006796,0.3998236999614164,0.6996110000181943,186.7963519000914,186.7968147000065,186.80303050007205,186.80303050007205,186.80303050007205,188.91879580006935,100 ,1,[2.11539890000131],[2.1154106999747455],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,39,3,3,space,0.25481100007891655,None,650,1,[2.1296228000428528],[2.1296283000847325],3,3,39,8,188.93450530001428,,188.91909079998732,188.93450530001428,189.917688800022,189.917688800022,189.93468110007234,190.18512889998965,space,0.25481100007891655,None,190.1855121999979,0.6997816000366583,0.9996358000207692,191.19725570001174,191.1978037999943,191.20605809998233,191.20605809998233,191.20605809998233,193.33584940002766,650,1,[2.1296228000428528],[2.1296283000847325],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,40,4,3,space,0.45999059989117086,None,455,1,[1.6440773999784142],[1.644082500017248],3,4,40,5,193.3509977000067,,193.33600210002623,193.3509977000067,194.35109100001864,194.35109100001864,194.35109100001864,194.81841489998624,space,0.45999059989117086,None,194.81936810002662,0.6991216000169516,0.9991381000727415,195.83700790000148,195.8373031000374,195.84223890001886,195.84223890001886,195.84223890001886,197.48650290002115,455,1,[1.6440773999784142],[1.644082500017248],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,41,5,3,space,0.6028814000310376,None,555 ,1,[1.8842715000500903],[1.8842808000044897],3,5,41,4,197.50129679997917,,197.48670090001542,197.50129679997917,198.5010524999816,198.5010524999816,198.5010524999816,199.11797360004857,space,0.6028814000310376,None,199.11834240006283,0.39942189992871135,0.6994659999618307,199.82833350007422,199.8286536000669,199.8341065000277,199.8341065000277,199.8341065000277,201.71863380004652,555 ,1,[1.8842715000500903],[1.8842808000044897],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,42,6,3,space,0.4749887000070885,None,333,1,[2.0640720000956208],[2.0640842000721022],3,6,42,6,201.73413460003212,,201.71885950001888,201.73413460003212,202.73437880002894,202.73437880002894,202.73437880002894,203.21792279998772,space,0.4749887000070885,None,203.21831760008354,0.09961210004985332,0.3992002001032233,203.62770479999017,203.62820270005614,203.6375467000762,203.6375467000762,203.6375467000762,205.70200849999674,333,1,[2.0640720000956208],[2.0640842000721022],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,43,7,3,space,0.4344725999981165,None,345 ,1,[2.7468478000955656],[2.7468534000217915],3,7,43,10,205.71709950000513,,205.7030337000033,205.71709950000513,206.7172626000829,206.7172626000829,206.7172626000829,207.16754150006454,space,0.4344725999981165,None,207.1679962000344,0.3997628999641165,0.6996386999962851,207.88569870009087,207.88592590007465,207.890897699981,207.890897699981,207.890897699981,210.63791390007827,345 ,1,[2.7468478000955656],[2.7468534000217915],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,44,8,3,space,0.15319730003830045,None,555,1,[1.9099000000860542],[1.9099082000320777],3,8,44,1,210.6528897000244,,210.63805750000756,210.6528897000244,211.6539587000152,211.6539587000152,211.6539587000152,211.82023140008096,space,0.15319730003830045,None,211.82068410003558,0.39982479996979237,0.7158680000575259,212.53623500000685,212.5365006000502,212.5415799000766,212.5415799000766,212.5415799000766,214.45171850000042,555,1,[1.9099000000860542],[1.9099082000320777],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,45,9,3,space,0.36374549998436123,None,650,1,[2.264330100035295],[2.2643349999561906],3,9,45,9,214.46709719998762,,214.45187450002413,214.46709719998762,215.46708610001951,215.46708610001951,215.46708610001951,215.83413460000884,space,0.36374549998436123,None,215.8345744999824,0.09984849998727441,0.399909200030379,216.2443225000752,216.2448924999917,216.25414540001657,216.25414540001657,216.25414540001657,218.51863469998352,650,1,[2.264330100035295],[2.2643349999561906],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,46,10,3,space,1.3446384000126272,None,450,1,[5.679500899976119],[5.679506500018761],3,10,46,3,218.534107399988,,218.51876810006797,218.534107399988,219.53337610000744,219.53337610000744,219.53337610000744,220.883962300024,space,1.3446384000126272,None,220.88464699999895,0.09939959994517267,0.3994027000153437,221.29810910008382,221.29858010006137,221.30923910008278,221.30923910008278,221.30923910008278,226.98895040003117,450,1,[5.679500899976119],[5.679506500018761],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,47,11,3,space,1.3176754000596702,None,950,1,[2.493821700103581],[2.4938272000290453],3,11,47,2,227.0028915000148,,226.98909920000006,227.0028915000148,228.00005480006803,228.00005480006803,228.01686590001918,229.33397530007642,space,1.3176754000596702,None,229.33431910001673,0.6993657000130042,0.9993094999808818,230.34830170008354,230.34885020006914,230.35698739998043,230.35698739998043,230.35698739998043,232.85100000002421,950,1,[2.493821700103581],[2.4938272000290453],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,48,0,4,space,0.6286650000838563,None,100,1,[1.1891066000098363],[1.1891195999924093],4,0,48,4,232.86643679998815,,232.85114809998777,232.86643679998815,233.86675859999377,233.86675859999377,233.86675859999377,234.50030339998193,space,0.6286650000838563,None,234.50064740004018,0.399331699940376,0.6993174999952316,235.21891719999257,235.21933049999643,235.22810930002015,235.22810930002015,235.22810930002015,236.4176208000863,100,1,[1.1891066000098363],[1.1891195999924093],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,49,1,4,space,1.1214364999905229,None,100,1,[1.8319382999325171],[1.8319436999736354],4,1,49,6,236.43353330006357,,236.4179307000013,236.43353330006357,237.43315739999525,237.43315739999525,237.43315739999525,238.5669619999826,space,1.1214364999905229,None,238.5673793000169,0.0995419000973925,0.39965700008906424,238.9766132000368,238.97717249998823,238.98525849997532,238.98525849997532,238.98525849997532,240.81738420005422,100,1,[1.8319382999325171],[1.8319436999736354],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,400,unexp,50,2,4,space,0.36273609998170286,None,450,1,[2.7129446000326425],[2.712950099958107],4,2,50,0,240.83292419998907,,240.81756490003318,240.83292419998907,241.83289140008856,241.83289140008856,241.83289140008856,242.19994179997593,space,0.36273609998170286,None,242.20057850005105,0.09950709994882345,0.39984830003231764,242.61677810002584,242.61703620001208,242.6217706000898,242.6217706000898,242.6217706000898,245.33489140006714,450,1,[2.7129446000326425],[2.712950099958107],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,51,3,4,space,0.30221379990689456,None,750,1,[2.530991300009191],[2.5309967000503093],4,3,51,8,245.34977900004014,,245.3350229000207,245.34977900004014,246.34962970006745,246.34962970006745,246.34962970006745,246.66676549997646,space,0.30221379990689456,None,246.66766440006904,0.6995822000317276,0.9994418000569567,247.67858750000596,247.67889229999855,247.6858535000356,247.6858535000356,247.6858535000356,250.21700710000005,750,1,[2.530991300009191],[2.5309967000503093],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,400,unexp,52,4,4,space,0.08973429992329329,None,600,1,[2.328252200037241],[2.3282629000023007],4,4,52,1,250.23274410003796,,250.21715010004118,250.23274410003796,251.23263290000614,251.23263290000614,251.23263290000614,251.33296220004559,space,0.08973429992329329,None,251.33371050003916,0.39953749999403954,0.6995778999989852,252.0443510999903,252.04480020003393,252.0553677000571,252.0553677000571,252.0553677000571,254.38391930004582,600,1,[2.328252200037241],[2.3282629000023007],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,53,5,4,space,0.2899252000497654,None,650,1,[3.458328199922107],[3.4583378999959677],4,5,53,9,254.39941230008844,,254.38417690002825,254.39941230008844,255.39935269998387,255.39935269998387,255.39935269998387,255.69996860006358,space,0.2899252000497654,None,255.70087439997587,0.09924919996410608,0.39948180003557354,256.117879300029,256.1184801000636,256.12615150003694,256.12615150003694,256.12615150003694,259.5847352000419,650,1,[3.458328199922107],[3.4583378999959677],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,54,6,4,space,0.7479369000066072,None,400,1,[2.244687999947928],[2.2446932999882847],4,6,54,11,259.59932100004517,,259.58490010001697,259.59932100004517,260.5992104000179,260.5992104000179,260.5992104000179,261.34969100006856,space,0.7479369000066072,None,261.3506115999771,0.699627700028941,0.9994839000282809,262.3667063000612,262.3669330000412,262.371538800071,262.371538800071,262.371538800071,264.61640860000625,400,1,[2.244687999947928],[2.2446932999882847],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,55,7,4,space,0.3464817999629304,None,200,1,[2.3776436001062393],[2.3776490000309423],4,7,55,10,264.6324174000183,,264.61658170004375,264.6324174000183,265.615863300045,265.615863300045,265.63248999998905,265.96633750002366,space,0.3464817999629304,None,265.96720529999584,0.39931459992658347,0.6991131999529898,266.6781184000429,266.6785771000432,266.68833610008005,266.68833610008005,266.68833610008005,269.06616649997886,200,1,[2.3776436001062393],[2.3776490000309423],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,56,8,4,space,0.48290230007842183,None,300,1,[2.0962224999675527],[2.0962284000124782],4,8,56,2,269.0821823000442,,269.06631690007634,269.0821823000442,270.0656920000911,270.0656920000911,270.0822388000088,270.5491951000877,space,0.48290230007842183,None,270.5495404000394,0.6995958000188693,0.9995728000067174,271.5646001000423,271.56495909998193,271.57013100001495,271.57013100001495,271.57013100001495,273.6665323000634,300,1,[2.0962224999675527],[2.0962284000124782],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,57,9,4,space,0.9484191000228748,None,400,1,[1.9309372999705374],[1.9309424000093713],4,9,57,7,273.6821416000603,,273.66667599999346,273.6821416000603,274.68224330001976,274.68224330001976,274.68224330001976,275.6324272999773,space,0.9484191000228748,None,275.6329703000374,0.39961480000056326,0.6998118000337854,276.3443352000322,276.344864099985,276.3513900000835,276.3513900000835,276.3513900000835,278.28249460004736,400,1,[1.9309372999705374],[1.9309424000093713],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,58,10,4,space,0.5989618999883533,None,100,1,[3.895400899928063],[3.895413799909875],4,10,58,3,278.2986148999771,,278.28267600003164,278.2986148999771,279.28231640008744,279.28231640008744,279.2989088000031,279.8824982000515,space,0.5989618999883533,None,279.8828764000209,0.09947290003765374,0.399593299953267,280.2986421000678,280.29892840003595,280.30380640004296,280.30380640004296,280.30380640004296,284.19958920008503,100,1,[3.895400899928063],[3.895413799909875],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,59,11,4,space,0.521848600008525,None,350,1,[6.0086437000427395],[6.008649200084619],4,11,59,5,284.21498360007536,,284.1998823999893,284.21498360007536,285.2151288000168,285.2151288000168,285.2151288000168,285.7489618000109,space,0.521848600008525,None,285.7496745000826,0.6995716000674292,0.9995544999837875,286.76565700001083,286.7661197000416,286.7741082999855,286.7741082999855,286.7741082999855,292.782958200085,350,1,[6.0086437000427395],[6.008649200084619],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,60,0,5,space,0.356265899958089,None,10,1,[3.049058899981901],[3.0490644000237808],5,0,60,6,292.7981754000066,,292.7831195000326,292.7981754000066,293.79849499999546,293.79849499999546,293.79849499999546,294.16525199997704,space,0.356265899958089,None,294.16564760007896,0.09959509992040694,0.39975240000057966,294.5776349999942,294.57795569999143,294.5831246000016,294.5831246000016,294.5831246000016,297.6323481000727,10,1,[3.049058899981901],[3.0490644000237808],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,61,1,5,space,1.0832962000276893,None,600,1,[2.4582173000089824],[2.458222799934447],5,1,61,9,297.6482008000603,,297.63248690008186,297.6482008000603,298.6478855999885,298.6478855999885,298.6478855999885,299.7316540000029,space,1.0832962000276893,None,299.7322666000109,0.09955899999476969,0.3997780999634415,300.1478323000483,300.14817250007764,300.1570295999991,300.1570295999991,300.1570295999991,302.6154649000382,600,1,[2.4582173000089824],[2.458222799934447],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,62,2,5,space,0.3989133998984471,None,650,1,[1.9659898000536487],[1.9659951000940055],5,2,62,5,302.6315258999821,,302.6156227000756,302.6315258999821,303.6149736000225,303.6149736000225,303.6313458000077,304.0152119999984,space,0.3989133998984471,None,304.0157101000659,0.6996988001046702,0.9995451000286266,305.02562720002607,305.02609840000514,305.03320040006656,305.03320040006656,305.03320040006656,306.99935800000094,650,1,[1.9659898000536487],[1.9659951000940055],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.1,1000,exp,63,3,5,space,0.25971630006097257,None,100,1,[2.594862899975851],[2.594870900036767],5,3,63,3,307.01475430000573,,306.99949820002075,307.01475430000573,308.01497390004806,308.01497390004806,308.01497390004806,308.2816383000463,space,0.25971630006097257,None,308.2820347000379,0.09968720003962517,0.3996522000525147,308.69466560008004,308.6952109000413,308.7037097000284,308.7037097000284,308.7037097000284,311.29879999998957,100,1,[2.594862899975851],[2.594870900036767],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,400,unexp,64,4,5,space,0.33183939999435097,None,900,1,[3.126963199931197],[3.1269791999366134],5,4,64,2,311.3148327000672,,311.29896510008257,311.3148327000672,312.2981343000429,312.2981343000429,312.3146048000781,312.6316760000773,space,0.33183939999435097,None,312.6320987000363,0.6994899000274017,0.9991930000251159,313.64452590001747,313.6449701000238,313.6548063000664,313.6548063000664,313.6548063000664,316.7821442000568,900,1,[3.126963199931197],[3.1269791999366134],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.4,1000,exp,65,5,5,space,0.9634870999725536,None,200,1,[1.7500421999720857],[1.7500508999219164],5,5,65,4,316.7976879000198,,316.78232280001976,316.7976879000198,317.7978061999893,317.7978061999893,317.7978061999893,318.7648393000709,space,0.9634870999725536,None,318.76573590002954,0.39949670003261417,0.6994348999578506,319.47524830000475,319.47559859999456,319.48128960002214,319.48128960002214,319.48128960002214,321.2315961000277,200,1,[1.7500421999720857],[1.7500508999219164],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
0.7,1000,exp,66,6,5,space,0.0875523000722751,None,700,1,[2.477183899958618],[2.47719269990921],5,6,66,11,321.2474208000349,,321.23183679999784,321.2474208000349,322.23098120000213,322.23098120000213,322.2476422000909,322.3312171000289,space,0.0875523000722751,None,322.3316429000115,0.699775299988687,0.9996872000629082,323.34705360000953,323.3474786999868,323.3541728000855,323.3541728000855,323.3541728000855,325.83159100008197,700,1,[2.477183899958618],[2.47719269990921],P001,001,21,2025-11-08_16h50.29.656,intentionalbinding_experiment,,2025.1.1,59.994660462498246,2025-11-08 16h50.46.258406 +0530,
