3.5850 	EXP 	StudyText: text = 'phone'
3.5850 	EXP 	Studyslider: markerPos = None
3.5850 	EXP 	Studyslider: markerPos = None
3.5850 	EXP 	StudyText: autoDraw = True
3.5850 	EXP 	Studyslider: autoDraw = True
3.8233 	DATA 	Mouse: Left button down, pos=(521,225)
3.8514 	EXP 	Studyslider: markerPos = np.float64(1.374074074074074)
3.8679 	EXP 	Studyslider: markerPos = np.float64(1.374074074074074)
3.8848 	EXP 	Studyslider: markerPos = np.float64(1.374074074074074)
3.9017 	EXP 	Studyslider: markerPos = np.float64(1.374074074074074)
3.9179 	EXP 	Studyslider: markerPos = np.float64(1.374074074074074)
3.9190 	DATA 	Mouse:  Left button up, pos=(521,225)
3.9346 	EXP 	Studyslider: markerPos = np.float64(1.374074074074074)
3.9355 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'Study_word': 'Pastry', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
3.9510 	EXP 	StudyText: autoDraw = False
3.9510 	EXP 	Studyslider: autoDraw = False
3.9510 	EXP 	StudyText: height = np.float64(0.05)
3.9510 	EXP 	StudyText: height = np.float64(0.05)
3.9510 	EXP 	StudyText: height = np.float64(0.05)
3.9510 	EXP 	StudyText: text = 'Pastry'
3.9510 	EXP 	Studyslider: markerPos = None
3.9510 	EXP 	Studyslider: markerPos = None
3.9510 	EXP 	StudyText: autoDraw = True
3.9510 	EXP 	Studyslider: autoDraw = True
4.4245 	DATA 	Mouse: Left button down, pos=(466,221)
4.4518 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.4681 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.4845 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.5012 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.5179 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.5188 	DATA 	Mouse:  Left button up, pos=(466,221)
4.5346 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.5352 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'Study_word': 'marble', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
4.5519 	EXP 	StudyText: autoDraw = False
4.5519 	EXP 	Studyslider: autoDraw = False
4.5519 	EXP 	StudyText: height = np.float64(0.05)
4.5519 	EXP 	StudyText: height = np.float64(0.05)
4.5519 	EXP 	StudyText: height = np.float64(0.05)
4.5519 	EXP 	StudyText: text = 'marble'
4.5519 	EXP 	Studyslider: markerPos = None
4.5519 	EXP 	Studyslider: markerPos = None
4.5519 	EXP 	StudyText: autoDraw = True
4.5519 	EXP 	Studyslider: autoDraw = True
4.6698 	DATA 	Mouse: Left button down, pos=(466,221)
4.6846 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.7012 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.7184 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.7346 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.7512 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.7523 	DATA 	Mouse:  Left button up, pos=(466,221)
4.7684 	EXP 	Studyslider: markerPos = np.float64(1.1703703703703703)
4.7691 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'Study_word': 'cushion', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
4.7845 	EXP 	StudyText: autoDraw = False
4.7845 	EXP 	Studyslider: autoDraw = False
4.7845 	EXP 	StudyText: height = np.float64(0.05)
4.7845 	EXP 	StudyText: height = np.float64(0.05)
4.7845 	EXP 	StudyText: height = np.float64(0.05)
